Date,Gold_IRR,USD_IRR,Ounce_USD,Oil_USD,SMA_7,SMA_30,MACD,MACD_Signal,RSI_14,Bollinger_Upper,Bollinger_Lower,Gold_LogRet,USD_LogRet,Ounce_LogRet,Oil_LogRet,Gold_LogRet_Lag_1,USD_LogRet_Lag_1,Ounce_LogRet_Lag_1,Gold_LogRet_Lag_2,USD_LogRet_Lag_2,Ounce_LogRet_Lag_2,Gold_LogRet_Lag_3,USD_LogRet_Lag_3,Ounce_LogRet_Lag_3,Gold_LogRet_Lag_7,USD_LogRet_Lag_7,Ounce_LogRet_Lag_7,Target_Next_LogRet,Target_Next_Price
2021-09-11,11573000.0,272390.0,1797.4000244140625,71.44999694824219,11726428.57142857,11490200.0,146012.93825915456,172798.21685976625,44.363341443633416,11893736.605418803,11457163.394581197,-0.02247093567202254,-0.021357002498323042,0.0,0.0,0.0,-0.000502981975108029,0.0037346122321662177,0.002537857719465673,0.005763497096828994,-0.002899725043928858,0.010558681200379918,0.0108969150616786,-0.007102025548191459,0.0,0.0004398020961489246,-0.0024297457991778355,-0.0012104445538104749,11559000.0
2021-09-12,11559000.0,273130.0,1797.4000244140625,71.44999694824219,11707571.42857143,11508566.666666666,125343.74387280457,163307.32226237393,43.86527666399359,11879899.3191216,11482000.6808784,-0.0012104445538104749,0.002713009436473525,0.0,0.0,-0.02247093567202254,-0.021357002498323042,0.0,0.0,-0.000502981975108029,0.0037346122321662177,0.002537857719465673,0.005763497096828994,-0.002899725043928858,0.006177625823956935,-0.008241703813408335,0.0,0.009385697693344856,11668000.0
2021-09-13,11668000.0,276410.0,1792.0,73.51000213623047,11708571.42857143,11535333.333333334,116416.66856870987,153929.19152364112,43.77510040160642,11876009.13861736,11497890.86138264,0.009385697693344856,0.011937398370680887,-0.0030088752723850818,0.028423618782322475,-0.0012104445538104749,0.002713009436473525,0.0,-0.02247093567202254,-0.021357002498323042,0.0,0.0,-0.000502981975108029,0.0037346122321662177,-0.002569374486486092,0.0016611606101240343,0.0,-0.010510995366733108,11546000.0
2021-09-14,11546000.0,273170.0,1804.699951171875,73.5999984741211,11689142.857142856,11558600.0,98363.64183679782,142816.08158627246,50.32317636195753,11875365.837079588,11479834.162920412,-0.010510995366733108,-0.011790958685264467,0.007062031376286556,0.001223524556377764,0.009385697693344856,0.011937398370680887,-0.0030088752723850818,-0.0012104445538104749,0.002713009436473525,0.0,-0.02247093567202254,-0.021357002498323042,0.0,0.0017992550799218996,0.009872907898099631,0.0,-0.002601683888812432,11516000.0
2021-09-15,11516000.0,274510.0,1792.4000244140625,75.45999908447266,11647714.285714285,11578466.666666666,80705.41699741594,130393.94866850117,43.199999999999996,11872261.07519318,11458938.92480682,-0.002601683888812432,0.00489337815466701,-0.0068388283782960125,0.02495769740076641,-0.010510995366733108,-0.011790958685264467,0.007062031376286556,0.009385697693344856,0.011937398370680887,-0.0030088752723850818,-0.0012104445538104749,0.002713009436473525,0.0,0.010558681200379918,0.0108969150616786,-0.007102025548191459,0.0,11516000.0
2021-09-16,11516000.0,274460.0,1754.5999755859375,75.66999816894531,11602000.0,11592266.666666666,65950.90560476854,117505.34005575466,48.48484848484849,11870824.801829645,11440075.198170355,0.0,-0.0001821593170419044,-0.021314620752901005,0.002779054104988875,-0.002601683888812432,0.00489337815466701,-0.0068388283782960125,-0.010510995366733108,-0.011790958685264467,0.007062031376286556,0.009385697693344856,0.011937398370680887,-0.0030088752723850818,0.002537857719465673,0.005763497096828994,-0.002899725043928858,-0.015753870361550085,11336000.0
2021-09-18,11336000.0,274710.0,1754.5999755859375,75.66999816894531,11530571.42857143,11601133.333333334,39280.55160078779,101860.38236476129,35.77889447236181,11892987.175158856,11380312.824841144,-0.015753870361550085,0.0009104649462634119,0.0,0.0,0.0,-0.0001821593170419044,-0.021314620752901005,-0.002601683888812432,0.00489337815466701,-0.0068388283782960125,-0.010510995366733108,-0.011790958685264467,0.007062031376286556,0.0,-0.000502981975108029,0.0037346122321662177,-0.0012357667739111618,11322000.0
2021-09-19,11322000.0,274430.0,1754.5999755859375,75.66999816894531,11494714.285714285,11609533.333333334,16820.524371450767,84852.41076609919,35.28245787908821,11906555.397687271,11327744.602312729,-0.0012357667739111618,-0.0010197764659845292,0.0,0.0,-0.015753870361550085,0.0009104649462634119,0.0,0.0,-0.0001821593170419044,-0.021314620752901005,-0.002601683888812432,0.00489337815466701,-0.0068388283782960125,-0.02247093567202254,-0.021357002498323042,0.0,0.00914372468780272,11426000.0
2021-09-20,11426000.0,274070.0,1761.800048828125,73.91999816894531,11475714.285714285,11611166.666666666,7328.246349930763,69347.5778828655,37.271853986551385,11881672.698371254,11312927.301628746,0.00914372468780272,-0.001312671109182031,0.004095144610637675,-0.023398353945868346,-0.0012357667739111618,-0.0010197764659845292,0.0,-0.015753870361550085,0.0009104649462634119,0.0,0.0,-0.0001821593170419044,-0.021314620752901005,-0.0012104445538104749,0.002713009436473525,0.0,0.0,11426000.0
2021-09-21,11426000.0,274030.0,1776.0,74.36000061035156,11441142.857142856,11609100.0,-192.2363888695836,55439.61502851849,38.37784371909001,11885240.67459735,11298059.32540265,0.0,-0.00014595876690758126,0.008027603161512306,0.005934768498639207,0.00914372468780272,-0.001312671109182031,0.004095144610637675,-0.0012357667739111618,-0.0010197764659845292,0.0,-0.015753870361550085,0.0009104649462634119,0.0,0.009385697693344856,0.011937398370680887,-0.0030088752723850818,0.008453577729606589,11523000.0
2021-09-22,11523000.0,275210.0,1776.699951171875,76.19000244140625,11437857.142857144,11611566.666666666,1655.729971203953,44682.83801705558,42.68629254829807,11878876.227018446,11291523.772981554,0.008453577729606589,0.004296853162634181,0.0003940390072630704,0.024312081467268935,0.0,-0.00014595876690758126,0.008027603161512306,0.00914372468780272,-0.001312671109182031,0.004095144610637675,-0.0012357667739111618,-0.0010197764659845292,0.0,-0.010510995366733108,-0.011790958685264467,0.007062031376286556,0.003378820628406808,11562000.0
